Stazioni;Data;T-MIN;T-MAX
Poggio Mirteto;07/12/2019;10,1;16,7
Poggio Mirteto;08/12/2019;8,9;15,1
Poggio Mirteto;09/12/2019;6,7;13,4
Poggio Mirteto;10/12/2019;3,9;14,9
Poggio Mirteto;11/12/2019;2;12,7
Poggio Mirteto;12/12/2019;3,2;8,6
Poggio Mirteto;13/12/2019;3,9;11,1
Poggio Mirteto;14/12/2019;1,4;15,4
Poggio Mirteto;15/12/2019;7,4;17,3
Poggio Mirteto;16/12/2019;8,2;18,3
Poggio Mirteto;17/12/2019;10,4;20,6
Poggio Mirteto;18/12/2019;10,3;15,2
Poggio Mirteto;19/12/2019;6,2;14,7
Poggio Mirteto;20/12/2019;6,1;14,2
Poggio Mirteto;21/12/2019;11,2;14
Poggio Mirteto;22/12/2019;9,4;14
Poggio Mirteto;23/12/2019;4,9;15,3
Poggio Mirteto;24/12/2019;3,3;14,3
Poggio Mirteto;25/12/2019;4,6;15,2
Poggio Mirteto;26/12/2019;4,6;14,5
Poggio Mirteto;27/12/2019;3,9;14,3
Poggio Mirteto;28/12/2019;1,3;12
Poggio Mirteto;29/12/2019;0,6;11,2
Poggio Mirteto;30/12/2019;-0,7;11,5
Poggio Mirteto;31/12/2019;-0,5;10,2
Poggio Moiano;01/12/2019;6,4;14,9
Poggio Moiano;02/12/2019;11;13,5
Poggio Moiano;03/12/2019;6,6;15
Poggio Moiano;04/12/2019;5,2;14,6
Poggio Moiano;05/12/2019;4,5;14,8
Poggio Moiano;06/12/2019;7,6;15,5
Poggio Moiano;07/12/2019;8,6;14,8
Poggio Moiano;08/12/2019;7,9;14,4
Poggio Moiano;09/12/2019;5,7;13,9
Poggio Moiano;10/12/2019;2,8;11,8
Poggio Moiano;11/12/2019;3;12,3
Poggio Moiano;12/12/2019;2,7;8,6
Poggio Moiano;13/12/2019;2,3;10,4
Poggio Moiano;14/12/2019;1,9;13,9
Poggio Moiano;15/12/2019;7,3;16,1
Poggio Moiano;16/12/2019;8,7;16,1
Poggio Moiano;17/12/2019;9,8;18,7
Poggio Moiano;18/12/2019;10,7;15
Poggio Moiano;19/12/2019;5,9;14,3
Poggio Moiano;20/12/2019;5;13
Poggio Moiano;21/12/2019;10,8;14,6
Poggio Moiano;22/12/2019;8,7;14
Poggio Moiano;23/12/2019;4,9;13,1
Poggio Moiano;24/12/2019;4;14,2
Poggio Moiano;25/12/2019;5,5;14,5
Poggio Moiano;26/12/2019;5,5;14,8
Poggio Moiano;27/12/2019;4,1;13,2
Poggio Moiano;28/12/2019;1,8;8,3
Poggio Moiano;29/12/2019;-0,6;8,5
Poggio Moiano;30/12/2019;-1,9;9,2
Poggio Moiano;31/12/2019;-1,5;10,2
Poggio Perugino;01/12/2019;5,1;11,9
Poggio Perugino;02/12/2019;8,4;10,3
Poggio Perugino;03/12/2019;4,4;10,9
Poggio Perugino;04/12/2019;2,4;8,9
Poggio Perugino;05/12/2019;4,9;10,6
Poggio Perugino;06/12/2019;7,5;12,9
Poggio Perugino;07/12/2019;7,2;10,9
Poggio Perugino;08/12/2019;5,5;11,3
Poggio Perugino;09/12/2019;4,2;9,4
Poggio Perugino;10/12/2019;2,6;7,7
Poggio Perugino;11/12/2019;0,6;5,9
Poggio Perugino;12/12/2019;1,6;6,1
Poggio Perugino;13/12/2019;0,8;7,9
Poggio Perugino;14/12/2019;2;9,7
Poggio Perugino;15/12/2019;5,7;12
Poggio Perugino;16/12/2019;6,8;12,6
Poggio Perugino;17/12/2019;8,3;15,1
Poggio Perugino;18/12/2019;7,4;13,2
Poggio Perugino;19/12/2019;5,8;10,6
Poggio Perugino;20/12/2019;5;10
Poggio Perugino;21/12/2019;7,8;11,2
Poggio Perugino;22/12/2019;6,2;11,4
Poggio Perugino;23/12/2019;5,8;8,5
Poggio Perugino;24/12/2019;4,4;9,4
Poggio Perugino;25/12/2019;5,4;11,3
Poggio Perugino;26/12/2019;4,4;8,6
Poggio Perugino;27/12/2019;3,4;8,1
Poggio Perugino;28/12/2019;0,5;4,5
Poggio Perugino;29/12/2019;-1,8;3,4
Poggio Perugino;30/12/2019;-2,1;4,4
Poggio Perugino;31/12/2019;-1,1;5,4
Pomezia;01/12/2019;9,4;17,6
Pomezia;02/12/2019;13,2;16,9
Pomezia;03/12/2019;9;15,7
Pomezia;04/12/2019;5,6;14,8
Pomezia;05/12/2019;7,3;17,3
Pomezia;06/12/2019;8,9;17,7
Pomezia;07/12/2019;10,9;17
Pomezia;08/12/2019;10,9;17,2
Pomezia;09/12/2019;10,1;15,9
Pomezia;10/12/2019;6,9;15,1
Pomezia;11/12/2019;5,9;13,5
Pomezia;12/12/2019;4,9;13,3
Pomezia;13/12/2019;4,5;15,3
Pomezia;14/12/2019;6,2;15,3
Pomezia;15/12/2019;8,2;18,4
Pomezia;16/12/2019;11,9;17,7
Pomezia;17/12/2019;13;18,1
Pomezia;18/12/2019;13,3;18,5
Pomezia;19/12/2019;10,2;16,5
Pomezia;20/12/2019;8;15,4
Pomezia;21/12/2019;11,6;17,7
Pomezia;22/12/2019;12,2;16,5
Pomezia;23/12/2019;9,6;16,4
Pomezia;24/12/2019;6,9;15,5
Pomezia;25/12/2019;7,5;16,8
Pomezia;26/12/2019;5,9;16,6
Pomezia;27/12/2019;6,9;15,1
Pomezia;28/12/2019;4,6;12,8
Pomezia;29/12/2019;3,3;11,1
Pomezia;30/12/2019;3,1;11,2
Pomezia;31/12/2019;2,4;12,1
Ponza;01/12/2019;14,5;17,5
Ponza;02/12/2019;16,6;18,4
Ponza;03/12/2019;14,5;17,9
Ponza;04/12/2019;12,8;14,6
Ponza;05/12/2019;13,2;16,3
Ponza;06/12/2019;15,4;17,6
Ponza;07/12/2019;15,6;17,4
Ponza;08/12/2019;13,8;17,5
Ponza;09/12/2019;11,9;16,6
Ponza;10/12/2019;11,5;15,1
Ponza;11/12/2019;11,6;14,7
Ponza;12/12/2019;10;13
Ponza;13/12/2019;10,7;17,1
Ponza;14/12/2019;12,7;16,1
Ponza;15/12/2019;15;17,4
Ponza;16/12/2019;15,3;17
Ponza;17/12/2019;16,3;17,4
Ponza;18/12/2019;16,7;18,2
Ponza;19/12/2019;13,6;18,2
Ponza;20/12/2019;12,8;16,8
Ponza;21/12/2019;15,4;17,7
Ponza;22/12/2019;12,8;17
Ponza;23/12/2019;10,1;15,9
Ponza;24/12/2019;14,3;15,9
Ponza;25/12/2019;12;15,2
Ponza;26/12/2019;12,4;15
Ponza;27/12/2019;12,5;14,9
Ponza;28/12/2019;9,6;13,4
Ponza;29/12/2019;7,9;11,6
Ponza;30/12/2019;9;12,1
Ponza;31/12/2019;9,5;11,8
Posta;01/12/2019;-3,2;13,8
Posta;02/12/2019;4,7;11,2
Posta;03/12/2019;-2,8;8,9
Posta;04/12/2019;-5,3;7,9
Posta;05/12/2019;-3,8;8,8
Posta;06/12/2019;-1,4;12,6
Posta;07/12/2019;3,6;11,5
Posta;08/12/2019;2,7;11,8
Posta;09/12/2019;0,5;10,5
Posta;10/12/2019;-2,2;7,8
Posta;11/12/2019;-5,1;9,2
Posta;12/12/2019;-5,9;5,2
Posta;13/12/2019;-3,3;8
Posta;14/12/2019;-0,2;11,4
Posta;15/12/2019;-1,3;15,2
Posta;16/12/2019;-0,6;14,4
Posta;17/12/2019;-0,3;17,3
Posta;18/12/2019;0,1;12,6
Posta;19/12/2019;1,2;7,1
Posta;20/12/2019;-0,6;11,2
Posta;21/12/2019;7,2;11,6
Posta;22/12/2019;3,9;11,7
Posta;23/12/2019;-2,1;10,7
Posta;24/12/2019;-4,5;11,1
Posta;25/12/2019;-2,9;14,5
Posta;26/12/2019;-6;9,7
Posta;27/12/2019;-4,6;10,7
Posta;28/12/2019;-4;3,7
Posta;29/12/2019;-4,7;3,5
Posta;30/12/2019;-8,4;4,7
Posta;31/12/2019;-9,9;6,7
Posticciola;01/12/2019;1,9;14,9
Posticciola;02/12/2019;10,9;13,6
Posticciola;03/12/2019;7,7;13,9
Posticciola;04/12/2019;3,7;13,9
Posticciola;05/12/2019;3;13,4
Posticciola;06/12/2019;4,6;13,6
Posticciola;07/12/2019;7,7;13,6
Posticciola;08/12/2019;5,6;13
Posticciola;09/12/2019;4,9;11,9
Posticciola;10/12/2019;1,7;11,3
Posticciola;11/12/2019;1,5;11,8
Posticciola;12/12/2019;0,8;8
Posticciola;13/12/2019;1,5;10,4
Posticciola;14/12/2019;1,3;14,1
Posticciola;15/12/2019;3,1;16,4
Posticciola;16/12/2019;2,8;15,3
Posticciola;17/12/2019;5,3;18,7
Posticciola;18/12/2019;6,7;12,9
Posticciola;19/12/2019;4,4;13,5
Posticciola;20/12/2019;2,4;12,2
Posticciola;21/12/2019;10,7;14,5
Posticciola;22/12/2019;8,4;13,7
Posticciola;23/12/2019;3;12,8
Posticciola;24/12/2019;0,6;12,9
Posticciola;25/12/2019;2,2;14,7
Posticciola;26/12/2019;0,8;15
Posticciola;27/12/2019;1,6;12,9
Posticciola;28/12/2019;0,5;8,9
Posticciola;29/12/2019;0,3;9,2
Posticciola;30/12/2019;-1,5;9,5
Posticciola;31/12/2019;-2;9,8
Priverno;01/12/2019;7,6;17,6
Priverno;02/12/2019;11,8;16,8
Priverno;03/12/2019;12;17,4
Priverno;04/12/2019;8,9;14,5
Priverno;05/12/2019;9,6;17,1
Priverno;06/12/2019;9,5;15,4
Priverno;07/12/2019;9;18,3
Priverno;08/12/2019;8,7;17,2
Priverno;09/12/2019;7,7;15,1
Priverno;10/12/2019;8,6;18,6
Priverno;11/12/2019;7,3;17
Priverno;12/12/2019;5,1;14,6
Priverno;13/12/2019;3,7;14,4
Priverno;14/12/2019;6,5;17,2
Priverno;15/12/2019;6,8;18,1
Priverno;16/12/2019;10,5;18,2
Priverno;17/12/2019;9,9;20
Priverno;18/12/2019;14,2;19,4
Priverno;19/12/2019;11,2;18,5
Priverno;20/12/2019;7,1;16
Priverno;21/12/2019;11,8;16,4
Priverno;22/12/2019;10,6;16,2
Priverno;23/12/2019;8,8;17,4
Priverno;24/12/2019;4,4;16
Priverno;25/12/2019;4,3;18
Priverno;26/12/2019;4,7;17,3
Priverno;27/12/2019;4,4;15,5
Priverno;28/12/2019;5,2;13,4
Priverno;29/12/2019;0,7;12,3
Priverno;30/12/2019;1;12,6
Priverno;31/12/2019;1,3;13,9
Rapido a Cassino;01/12/2019;4,2;14,8
Rapido a Cassino;02/12/2019;8,7;15,6
Rapido a Cassino;03/12/2019;8;18
Rapido a Cassino;04/12/2019;3,7;16,2
Rapido a Cassino;05/12/2019;4,4;18
Rapido a Cassino;06/12/2019;6,1;13,3
Rapido a Cassino;07/12/2019;6,6;13,8
Rapido a Cassino;08/12/2019;6,8;13,4
Rapido a Cassino;09/12/2019;6,8;12
Rapido a Cassino;10/12/2019;6;14,6
Rapido a Cassino;11/12/2019;1,2;14,3
Rapido a Cassino;12/12/2019;4;12,1
Rapido a Cassino;13/12/2019;0,3;11
Rapido a Cassino;14/12/2019;3,7;15,5
Rapido a Cassino;15/12/2019;1,6;14,3
Rapido a Cassino;16/12/2019;6,1;18,7
Rapido a Cassino;17/12/2019;3,7;17
Rapido a Cassino;18/12/2019;9,9;17,1
Rapido a Cassino;19/12/2019;8,8;13,3
Rapido a Cassino;20/12/2019;6,2;14,2
Rapido a Cassino;21/12/2019;11,4;15,9
Rapido a Cassino;22/12/2019;11,4;16,4
Rapido a Cassino;23/12/2019;4,5;16,4
Rapido a Cassino;24/12/2019;1,3;15
Rapido a Cassino;25/12/2019;0,1;14,8
Rapido a Cassino;26/12/2019;-0,3;15,7
Rapido a Cassino;27/12/2019;0,1;13,5
Rapido a Cassino;28/12/2019;1,2;10,6
Rapido a Cassino;29/12/2019;-1,8;10,7
Rapido a Cassino;30/12/2019;-2,2;11,6
Rapido a Cassino;31/12/2019;-3,1;11,6
Riano;01/12/2019;7,9;15,5
Riano;02/12/2019;12,2;14,9
Riano;03/12/2019;6,9;13,9
Riano;04/12/2019;4,3;14,6
Riano;05/12/2019;5,1;12,8
Riano;06/12/2019;8;15,8
Riano;07/12/2019;10,1;15,6
Riano;08/12/2019;10,1;14,3
Riano;09/12/2019;8,4;14,4
Riano;10/12/2019;6,5;13,6
Riano;11/12/2019;4,7;11,5
Riano;12/12/2019;3,3;9,4
Riano;13/12/2019;4,2;12,9
Riano;14/12/2019;3,8;16
Riano;15/12/2019;7,6;15,2
Riano;16/12/2019;10,1;16
Riano;17/12/2019;12;18,7
Riano;18/12/2019;11,1;15,7
Riano;19/12/2019;8,6;14,4
Riano;20/12/2019;7,1;13,1
Riano;21/12/2019;11,3;15,7
Riano;22/12/2019;11,6;14,7
Riano;23/12/2019;8;15,7
Riano;24/12/2019;5,2;15,2
Riano;25/12/2019;7,8;15,5
Riano;26/12/2019;6,1;16,3
Riano;27/12/2019;7,2;14,4
Riano;28/12/2019;4,5;11,5
Riano;29/12/2019;3,1;9,8
Riano;30/12/2019;2,3;9,2
Riano;31/12/2019;1,6;12,3
Rignano Flaminio;01/12/2019;6,8;14,8
Rignano Flaminio;02/12/2019;11,3;14,5
Rignano Flaminio;03/12/2019;5,3;12,3
Rignano Flaminio;04/12/2019;2,7;11,1
Rignano Flaminio;05/12/2019;3,5;10,2
Rignano Flaminio;06/12/2019;6,4;16
Rignano Flaminio;07/12/2019;9,7;15,8
Rignano Flaminio;08/12/2019;9,7;13,9
Rignano Flaminio;09/12/2019;8,2;13,8
Rignano Flaminio;10/12/2019;4,7;11,8
Rignano Flaminio;11/12/2019;3,5;9,4
Rignano Flaminio;12/12/2019;1,8;8,5
Rignano Flaminio;13/12/2019;3,5;12,1
Rignano Flaminio;14/12/2019;2,7;13,1
Rignano Flaminio;15/12/2019;7,9;14,6
Rignano Flaminio;16/12/2019;9,9;15,1
Rignano Flaminio;17/12/2019;11,5;18,2
Rignano Flaminio;18/12/2019;10,7;13
Rignano Flaminio;19/12/2019;7,3;12,1
Rignano Flaminio;20/12/2019;5,9;12,5
Rignano Flaminio;21/12/2019;10,1;14,6
Rignano Flaminio;22/12/2019;9,8;14,1
Rignano Flaminio;23/12/2019;8,5;14,4
Rignano Flaminio;24/12/2019;3,8;11,8
Rignano Flaminio;25/12/2019;6,6;14,4
Rignano Flaminio;26/12/2019;4,6;13,5
Rignano Flaminio;27/12/2019;4,3;13,6
Rignano Flaminio;28/12/2019;3,5;9,6
Rignano Flaminio;29/12/2019;2,2;7,7
Rignano Flaminio;30/12/2019;1,5;7,1
Rignano Flaminio;31/12/2019;0,5;7,7
Rio Cassano;01/12/2019;5,2;17,8
Rio Cassano;02/12/2019;9,6;18,6
Rio Cassano;03/12/2019;8,6;19,5
Rio Cassano;04/12/2019;4,7;18,5
Rio Cassano;05/12/2019;5;19,4
Rio Cassano;06/12/2019;6,3;14,4
Rio Cassano;07/12/2019;7,9;17,6
Rio Cassano;08/12/2019;7,5;17,5
Rio Cassano;09/12/2019;6,3;13,5
Rio Cassano;10/12/2019;4,1;17
Rio Cassano;11/12/2019;2,1;16,2
Rio Cassano;12/12/2019;3,4;15,1
Rio Cassano;13/12/2019;2;15,2
Rio Cassano;14/12/2019;3,1;16,4
Rio Cassano;15/12/2019;3,8;18,3
Rio Cassano;16/12/2019;8,1;18,4
Rio Cassano;17/12/2019;6,9;17,8
Rio Cassano;18/12/2019;12,1;19,3
Rio Cassano;19/12/2019;7,6;17,1
Rio Cassano;20/12/2019;4,4;15,6
Rio Cassano;21/12/2019;10,3;16,8
Rio Cassano;22/12/2019;10,1;16
Rio Cassano;23/12/2019;7,3;15,6
Rio Cassano;24/12/2019;2,5;18
Rio Cassano;25/12/2019;2,1;17,1
Rio Cassano;26/12/2019;1,2;18,6
Rio Cassano;27/12/2019;1,5;15,1
Rio Cassano;28/12/2019;-0,1;14,8
Rio Cassano;29/12/2019;-3;12,7
Rio Cassano;30/12/2019;-3;13,5
Rio Cassano;31/12/2019;-2,8;13,5
Ripi;01/12/2019;1,3;16,3
Ripi;02/12/2019;10,1;17,5
Ripi;03/12/2019;6,4;16,7
Ripi;04/12/2019;2;14,1
Ripi;05/12/2019;2,9;15,9
Ripi;06/12/2019;5;14,7
Ripi;07/12/2019;6,2;15,8
Ripi;08/12/2019;4;16,3
Ripi;09/12/2019;4,7;13,7
Ripi;10/12/2019;2,5;16
Ripi;11/12/2019;-0,6;14,6
Ripi;12/12/2019;2,2;13,1
Ripi;13/12/2019;-1;12,1
Ripi;14/12/2019;3,3;17,2
Ripi;15/12/2019;1,8;18,1
Ripi;16/12/2019;6;20,9
Ripi;17/12/2019;4,2;21,4
Ripi;18/12/2019;9,2;21
Ripi;19/12/2019;9,1;18
Ripi;20/12/2019;4,3;15,9
Ripi;21/12/2019;12,7;18,9
Ripi;22/12/2019;10,2;18,5
Ripi;23/12/2019;11,3;15,3
Ripi;24/12/2019;2,1;16,4
Ripi;25/12/2019;0,4;18,1
Ripi;26/12/2019;-1;17,8
Ripi;27/12/2019;-1,2;16,4
Ripi;28/12/2019;-0,7;13,6
Ripi;29/12/2019;-4,2;11,2
Ripi;30/12/2019;-4,8;13
Ripi;31/12/2019;-5,8;11,2
Rivodutri;01/12/2019;4,5;13,8
Rivodutri;02/12/2019;8;10,1
Rivodutri;03/12/2019;3,9;10,1
Rivodutri;04/12/2019;-0,3;11,1
Rivodutri;05/12/2019;2,4;12
Rivodutri;06/12/2019;6,4;13,8
Rivodutri;07/12/2019;6,7;12,7
Rivodutri;08/12/2019;5;11,7
Rivodutri;09/12/2019;3,8;11,1
Rivodutri;10/12/2019;2,2;7,3
Rivodutri;11/12/2019;0,1;9
Rivodutri;12/12/2019;0,4;5,1
Rivodutri;13/12/2019;0,1;7,2
Rivodutri;14/12/2019;1,4;11,3
Rivodutri;15/12/2019;5,9;14,9
Rivodutri;16/12/2019;6,1;14
Rivodutri;17/12/2019;8;17,4
Rivodutri;18/12/2019;7,6;13,1
Rivodutri;19/12/2019;4,9;11,2
Rivodutri;20/12/2019;4,4;10,8
Rivodutri;21/12/2019;7,1;10,6
Rivodutri;22/12/2019;6,3;10,6
Rivodutri;23/12/2019;5,4;10,4
Rivodutri;24/12/2019;4,5;11,5
Rivodutri;25/12/2019;4,5;12,4
Rivodutri;26/12/2019;3,3;11,4
Rivodutri;27/12/2019;2,8;9,7
Rivodutri;28/12/2019;-0,7;5,6
Rivodutri;29/12/2019;-2;5,7
Rivodutri;30/12/2019;-2,3;6,6
Rivodutri;31/12/2019;-2,2;7,4
Rocca Respampani;01/12/2019;3;16,5
Rocca Respampani;02/12/2019;12,7;14,8
Rocca Respampani;03/12/2019;7,3;14,5
Rocca Respampani;04/12/2019;4,9;12,7
Rocca Respampani;05/12/2019;5,8;13,1
Rocca Respampani;06/12/2019;6,3;17
Rocca Respampani;07/12/2019;7,7;17
Rocca Respampani;08/12/2019;4,9;15,2
Rocca Respampani;09/12/2019;4,8;16,1
Rocca Respampani;10/12/2019;2;13,3
Rocca Respampani;11/12/2019;-1,2;10,8
Rocca Respampani;12/12/2019;-1,5;10,5
Rocca Respampani;13/12/2019;1,5;14,7
Rocca Respampani;14/12/2019;0,8;16,4
Rocca Respampani;15/12/2019;3,3;16,1
Rocca Respampani;16/12/2019;12,2;16,5
Rocca Respampani;17/12/2019;11,9;18,4
Rocca Respampani;18/12/2019;10;15,3
Rocca Respampani;19/12/2019;7,6;13,5
Rocca Respampani;20/12/2019;4,7;14,4
Rocca Respampani;21/12/2019;11,1;16
Rocca Respampani;22/12/2019;11,8;16,7
Rocca Respampani;23/12/2019;4,1;16
Rocca Respampani;24/12/2019;-0,7;15,4
Rocca Respampani;25/12/2019;1;15,9
Rocca Respampani;26/12/2019;2,3;15,1
Rocca Respampani;27/12/2019;2,4;14,2
Rocca Respampani;28/12/2019;1,4;10,5
Rocca Respampani;29/12/2019;2,5;8,8
Rocca Respampani;30/12/2019;3,2;8,8
Rocca Respampani;31/12/2019;-3,6;11,3
Rocca Santo Stefano;01/12/2019;2,6;13
Rocca Santo Stefano;02/12/2019;9,5;12,9
Rocca Santo Stefano;03/12/2019;5,7;12,7
Rocca Santo Stefano;04/12/2019;2,5;11,6
Rocca Santo Stefano;05/12/2019;4,6;13
Rocca Santo Stefano;06/12/2019;6,1;14,1
Rocca Santo Stefano;07/12/2019;7,7;12,9
Rocca Santo Stefano;08/12/2019;5,5;13,6
Rocca Santo Stefano;09/12/2019;4,9;10,8
Rocca Santo Stefano;10/12/2019;1,9;11,7
Rocca Santo Stefano;11/12/2019;2,5;10,2
Rocca Santo Stefano;12/12/2019;1,2;8,7
Rocca Santo Stefano;13/12/2019;1,4;10,3
Rocca Santo Stefano;14/12/2019;2,6;12,5
Rocca Santo Stefano;15/12/2019;4,9;13,7
Rocca Santo Stefano;16/12/2019;8,2;14,3
Rocca Santo Stefano;17/12/2019;9,9;16,6
Rocca Santo Stefano;18/12/2019;9,4;14,3
Rocca Santo Stefano;19/12/2019;5,7;12,6
Rocca Santo Stefano;20/12/2019;2,9;11,4
Rocca Santo Stefano;21/12/2019;9,3;12,6
Rocca Santo Stefano;22/12/2019;6,9;12,3
Rocca Santo Stefano;23/12/2019;5,3;10,1
Rocca Santo Stefano;24/12/2019;2,3;11,6
Rocca Santo Stefano;25/12/2019;3,1;12,5
Rocca Santo Stefano;26/12/2019;3,8;12,2
Rocca Santo Stefano;27/12/2019;1,8;11
Rocca Santo Stefano;28/12/2019;0,7;6,5
Rocca Santo Stefano;29/12/2019;-1,3;7,5
Rocca Santo Stefano;30/12/2019;-0,3;8
Rocca Santo Stefano;31/12/2019;-1,5;6,9
Rocca di Papa;01/12/2019;6,8;11,8
Rocca di Papa;02/12/2019;8,6;11,4
Rocca di Papa;03/12/2019;6,3;11,7
Rocca di Papa;04/12/2019;3,5;15
Rocca di Papa;05/12/2019;4,8;14
Rocca di Papa;06/12/2019;8;13,4
Rocca di Papa;07/12/2019;7,8;9
Rocca di Papa;08/12/2019;7,7;9,6
Rocca di Papa;09/12/2019;5,2;8,5
Rocca di Papa;10/12/2019;3,6;10,9
Rocca di Papa;11/12/2019;1,7;10,1
Rocca di Papa;12/12/2019;1,7;6,1
Rocca di Papa;13/12/2019;2,7;8,9
Rocca di Papa;14/12/2019;0,9;11,4
Rocca di Papa;15/12/2019;7,7;14,8
Rocca di Papa;16/12/2019;8,5;13
Rocca di Papa;17/12/2019;8,5;13,9
Rocca di Papa;18/12/2019;9;11,9
Rocca di Papa;19/12/2019;6,1;11,6
Rocca di Papa;20/12/2019;5,5;9,4
Rocca di Papa;21/12/2019;8,4;11,1
Rocca di Papa;22/12/2019;6,4;11,3
Rocca di Papa;23/12/2019;4,7;9,6
Rocca di Papa;24/12/2019;5,3;12,2
Rocca di Papa;25/12/2019;5,4;12,1
Rocca di Papa;26/12/2019;5,4;10,1
Rocca di Papa;27/12/2019;4,5;9,9
Rocca di Papa;28/12/2019;-0,8;7,1
Rocca di Papa;29/12/2019;-1,2;7,7
Rocca di Papa;30/12/2019;-0,8;8
Rocca di Papa;31/12/2019;1,1;6
Roma EUR;01/12/2019;5,7;16,3
Roma EUR;02/12/2019;13,2;15,9
Roma EUR;03/12/2019;8,9;14,9
Roma EUR;04/12/2019;5,2;15,2
Roma EUR;05/12/2019;6,5;14,9
Roma EUR;06/12/2019;7,4;17,2
Roma EUR;07/12/2019;8,5;16,2
Roma EUR;08/12/2019;9,4;16,1
Roma EUR;09/12/2019;8,1;16,1
Roma EUR;10/12/2019;6,1;15,8
Roma EUR;11/12/2019;5;14,9
Roma EUR;12/12/2019;3,6;13,8
Roma EUR;13/12/2019;3,3;14,9
Roma EUR;14/12/2019;4,6;17,7
Roma EUR;15/12/2019;5,1;17,7
Roma EUR;16/12/2019;11,3;17,5
Roma EUR;17/12/2019;11,9;19
Roma EUR;18/12/2019;11,7;18
Roma EUR;19/12/2019;9,2;16,8
Roma EUR;20/12/2019;6,6;15,2
Roma EUR;21/12/2019;12,8;17,9
Roma EUR;22/12/2019;12,5;16,7
Roma EUR;23/12/2019;7,6;18,3
Roma EUR;24/12/2019;4,2;16,8
Roma EUR;25/12/2019;5,1;17,3
Roma EUR;26/12/2019;3,7;18,3
Roma EUR;27/12/2019;5,4;17,3
Roma EUR;28/12/2019;3,9;12,8
Roma EUR;29/12/2019;2,3;11,7
Roma EUR;30/12/2019;2,6;11,5
Roma EUR;31/12/2019;0,8;14,2
Roma Flaminio;01/12/2019;4,9;17,5
Roma Flaminio;02/12/2019;13,5;16,9
Roma Flaminio;03/12/2019;8,3;15,1
Roma Flaminio;04/12/2019;4,5;14,1
Roma Flaminio;05/12/2019;5;12,5
Roma Flaminio;06/12/2019;5,7;16,1
Roma Flaminio;07/12/2019;7,6;17,9
Roma Flaminio;08/12/2019;7,8;16,7
Roma Flaminio;09/12/2019;7,5;16,4
Roma Flaminio;10/12/2019;4,8;15
Roma Flaminio;11/12/2019;3,3;14
Roma Flaminio;12/12/2019;2,5;10,3
Roma Flaminio;13/12/2019;1,2;14,4
Roma Flaminio;14/12/2019;2,6;16,4
Roma Flaminio;15/12/2019;3,7;19
Roma Flaminio;16/12/2019;9,4;17,8
Roma Flaminio;17/12/2019;9,1;19,7
Roma Flaminio;18/12/2019;10;15,2
Roma Flaminio;19/12/2019;7,9;13,5
Roma Flaminio;20/12/2019;5,5;15,4
Roma Flaminio;21/12/2019;10,6;18
Roma Flaminio;22/12/2019;9,5;16,5
Roma Flaminio;23/12/2019;7,4;17
Roma Flaminio;24/12/2019;3;15,1
Roma Flaminio;25/12/2019;4,1;16,8
Roma Flaminio;26/12/2019;2,1;15,5
Roma Flaminio;27/12/2019;3,9;16,7
Roma Flaminio;28/12/2019;2,4;12,5
Roma Flaminio;29/12/2019;2,4;10,8
Roma Flaminio;30/12/2019;3;11,2
Roma Flaminio;31/12/2019;-1,3;11,7
Roma Macao;01/12/2019;6,7;18,6
Roma Macao;02/12/2019;14,4;17,5
Roma Macao;03/12/2019;8,7;15,7
Roma Macao;04/12/2019;5,8;13,8
Roma Macao;05/12/2019;6,6;13,7
Roma Macao;06/12/2019;7,1;17
Roma Macao;07/12/2019;9,9;18
Roma Macao;08/12/2019;10,7;17,5
Roma Macao;09/12/2019;10,4;16,6
Roma Macao;10/12/2019;6,6;15,2
Roma Macao;11/12/2019;5,9;13,6
Roma Macao;12/12/2019;4,2;13,2
Roma Macao;13/12/2019;4,2;15,3
Roma Macao;14/12/2019;5,8;16,5
Roma Macao;15/12/2019;6,5;18,9
Roma Macao;16/12/2019;12,1;19,5
Roma Macao;17/12/2019;12,8;20,7
Roma Macao;18/12/2019;11,9;17,8
Roma Macao;19/12/2019;9,7;14,5
Roma Macao;20/12/2019;7,2;15,8
Roma Macao;21/12/2019;13,2;18,2
Roma Macao;22/12/2019;12,6;16,5
Roma Macao;23/12/2019;10,3;16,8
Roma Macao;24/12/2019;5,5;16,1
Roma Macao;25/12/2019;5,6;17,8
Roma Macao;26/12/2019;5,6;17
Roma Macao;27/12/2019;5,5;15,9
Roma Macao;28/12/2019;5;13
Roma Macao;29/12/2019;3,9;11,2
Roma Macao;30/12/2019;3,9;11,2
Roma Macao;31/12/2019;1,8;12,8
Roma Monte Mario;01/12/2019;6,3;16,3
Roma Monte Mario;02/12/2019;13,2;15,7
Roma Monte Mario;03/12/2019;7,5;14,4
Roma Monte Mario;04/12/2019;4,5;12,6
Roma Monte Mario;05/12/2019;4,4;11,9
Roma Monte Mario;06/12/2019;5,8;16,5
Roma Monte Mario;07/12/2019;9;16,8
Roma Monte Mario;08/12/2019;9,8;15,8
Roma Monte Mario;09/12/2019;9,3;15,1
Roma Monte Mario;10/12/2019;5,7;13,5
Roma Monte Mario;11/12/2019;4,2;11,6
Roma Monte Mario;12/12/2019;2,3;10,9
Roma Monte Mario;13/12/2019;3,2;14
