Stazioni;Data;T-MIN;T-MAX
Borgo Montello;12/03/2020;4,0;18,6
Borgo Montello;13/03/2020;5,9;18,3
Borgo Montello;14/03/2020;9,5;17,3
Borgo Montello;15/03/2020;6,9;19,2
Borgo Montello;16/03/2020;4,4;19,3
Borgo Montello;17/03/2020;4,0;19,5
Borgo Montello;18/03/2020;5,1;20,4
Borgo Montello;19/03/2020;3,8;20,4
Borgo Montello;20/03/2020;3,4;19,9
Borgo Montello;21/03/2020;2,9;19,1
Borgo Montello;22/03/2020;4,3;20,9
Borgo Montello;23/03/2020;5,5;18,0
Borgo Montello;24/03/2020;-1,5;14,3
Borgo Montello;25/03/2020;-1,9;15,9
Borgo Montello;26/03/2020;4,9;16,7
Borgo Montello;27/03/2020;9,1;16,0
Borgo Montello;28/03/2020;9,1;19,8
Borgo Montello;29/03/2020;7,9;23,1
Borgo Montello;30/03/2020;7,1;22,3
Borgo Montello;31/03/2020;8,6;26,2
Borgorose;01/03/2020;-0,7;11,9
Borgorose;02/03/2020;5,1;12,2
Borgorose;03/03/2020;1,3;7,4
Borgorose;04/03/2020;-2,4;10,3
Borgorose;05/03/2020;-3,5;12,1
Borgorose;06/03/2020;3,2;11,9
Borgorose;07/03/2020;0,8;10,8
Borgorose;08/03/2020;-1,8;9,5
Borgorose;09/03/2020;-4,6;10,7
Borgorose;10/03/2020;-3,1;12,7
Borgorose;11/03/2020;-2,3;17,4
Borgorose;12/03/2020;-0,3;18,5
Borgorose;13/03/2020;1,1;19,8
Borgorose;14/03/2020;3,2;13,1
Borgorose;15/03/2020;0,9;13,3
Borgorose;16/03/2020;-2,3;18,1
Borgorose;17/03/2020;-1,4;16,9
Borgorose;18/03/2020;-0,8;17,8
Borgorose;19/03/2020;-1,6;19,1
Borgorose;20/03/2020;0,0;17,8
Borgorose;21/03/2020;1,2;17,9
Borgorose;22/03/2020;2,6;14,2
Borgorose;23/03/2020;-2,5;8,7
Borgorose;24/03/2020;-6,2;3,1
Borgorose;25/03/2020;-7,8;5,4
Borgorose;26/03/2020;0,8;8,7
Borgorose;27/03/2020;4,6;12,1
Borgorose;28/03/2020;3,8;10,7
Borgorose;29/03/2020;0,4;15,1
Borgorose;30/03/2020;2,4;14,4
Borgorose;31/03/2020;-0,7;9,4
Bracciano;01/03/2020;9,2;14,1
Bracciano;02/03/2020;9,8;13,0
Bracciano;03/03/2020;7,5;13,3
Bracciano;04/03/2020;5,8;14,6
Bracciano;05/03/2020;4,9;14,9
Bracciano;06/03/2020;7,8;15,5
Bracciano;07/03/2020;6,1;13,6
Bracciano;08/03/2020;7,6;15,5
Bracciano;09/03/2020;4,7;14,0
Bracciano;10/03/2020;7,3;18,0
Bracciano;11/03/2020;7,7;17,7
Bracciano;12/03/2020;6,3;17,3
Bracciano;13/03/2020;9,5;14,4
Bracciano;14/03/2020;10,7;13,4
Bracciano;15/03/2020;8,1;21,0
Bracciano;16/03/2020;5,8;19,3
Bracciano;17/03/2020;6,8;18,0
Bracciano;18/03/2020;8,0;20,3
Bracciano;19/03/2020;8,0;20,5
Bracciano;20/03/2020;7,5;19,3
Bracciano;21/03/2020;7,5;18,8
Bracciano;22/03/2020;8,9;21,2
Bracciano;23/03/2020;3,0;9,8
Bracciano;24/03/2020;1,2;8,0
Bracciano;25/03/2020;1,1;13,2
Bracciano;26/03/2020;3,4;11,3
Bracciano;27/03/2020;8,7;15,6
Bracciano;28/03/2020;8,8;16,3
Bracciano;29/03/2020;7,2;17,3
Bracciano;30/03/2020;7,9;17,8
Bracciano;31/03/2020;4,8;15,2
Brusciano;01/03/2020;0,4;7,7
Brusciano;02/03/2020;2,9;9,9
Brusciano;03/03/2020;-1,2;3,1
Brusciano;04/03/2020;-2,9;5,4
Brusciano;05/03/2020;-2,2;9,1
Brusciano;06/03/2020;-0,1;7,2
Brusciano;07/03/2020;-0,6;6,4
Brusciano;08/03/2020;-2,3;4,8
Brusciano;09/03/2020;-3,1;5,8
Brusciano;10/03/2020;-1,1;8,6
Brusciano;11/03/2020;0,7;13,8
Brusciano;12/03/2020;5,7;15,5
Brusciano;13/03/2020;6,7;16,8
Brusciano;14/03/2020;5,0;12,3
Brusciano;15/03/2020;-0,9;8,7
Brusciano;16/03/2020;-1,9;13,2
Brusciano;17/03/2020;1,4;12,1
Brusciano;18/03/2020;2,3;14,0
Brusciano;19/03/2020;3,3;15,1
Brusciano;20/03/2020;4,1;14,3
Brusciano;21/03/2020;2,7;14,1
Brusciano;22/03/2020;1,5;11,1
Brusciano;23/03/2020;-7,2;1,5
Brusciano;24/03/2020;-7,8;-2,2
Brusciano;25/03/2020;-8,1;2,0
Brusciano;26/03/2020;-1,8;5,2
Brusciano;27/03/2020;1,0;7,8
Brusciano;28/03/2020;1,0;7,2
Brusciano;29/03/2020;0,6;11,9
Brusciano;30/03/2020;1,7;10,7
Brusciano;31/03/2020;-5,0;4,8
Campaegli;01/03/2020;1,2;6,1
Campaegli;02/03/2020;1,5;6
Campaegli;03/03/2020;-2,9;2,7
Campaegli;04/03/2020;-3,6;5,3
Campaegli;05/03/2020;-4,2;9
Campaegli;06/03/2020;-0,1;4,5
Campaegli;07/03/2020;-0,8;3,9
Campaegli;08/03/2020;-2,9;5,3
Campaegli;09/03/2020;-4,6;5,3
Campaegli;10/03/2020;-0,6;7,8
Campaegli;11/03/2020;0,4;12,1
Campaegli;12/03/2020;2,8;12,8
Campaegli;13/03/2020;4,4;16,8
Campaegli;14/03/2020;3,2;12,9
Campaegli;15/03/2020;-0,3;10,2
Campaegli;16/03/2020;-0,9;10,6
Campaegli;17/03/2020;-2,2;10
Campaegli;18/03/2020;-1,6;11
Campaegli;19/03/2020;-1,1;11,9
Campaegli;20/03/2020;0;11,4
Campaegli;21/03/2020;0,2;10,7
Campaegli;22/03/2020;1,7;9
Campaegli;23/03/2020;-7,4;5,1
Campaegli;24/03/2020;-8,2;-1,9
Campaegli;25/03/2020;-7,3;0,1
Campaegli;26/03/2020;-2,5;2,5
Campaegli;27/03/2020;0,4;7,3
Campaegli;28/03/2020;1,1;5,9
Campaegli;29/03/2020;1,4;7,2
Campaegli;30/03/2020;0,4;7,9
Campaegli;31/03/2020;-1,9;8
Campo di Carne;01/03/2020;10,6;15,8
Campo di Carne;02/03/2020;7,1;16,3
Campo di Carne;03/03/2020;5,1;13,8
Campo di Carne;04/03/2020;2,1;16
Campo di Carne;05/03/2020;3,4;16,4
Campo di Carne;06/03/2020;10,6;15,3
Campo di Carne;07/03/2020;4,2;16,8
Campo di Carne;08/03/2020;3,3;18
Campo di Carne;09/03/2020;1,2;15,7
Campo di Carne;10/03/2020;2,2;16,1
Campo di Carne;11/03/2020;2,9;17,6
Campo di Carne;12/03/2020;4,3;17,9
Campo di Carne;13/03/2020;6,5;17,2
Campo di Carne;14/03/2020;10;15,9
Campo di Carne;15/03/2020;7,6;18
Campo di Carne;16/03/2020;4,1;18,2
Campo di Carne;17/03/2020;3,6;18
Campo di Carne;18/03/2020;5,1;19,8
Campo di Carne;19/03/2020;4,2;20,3
Campo di Carne;20/03/2020;3,3;18,3
Campo di Carne;21/03/2020;3,3;18,3
Campo di Carne;22/03/2020;4,6;19
Campo di Carne;23/03/2020;4,1;15,4
Campo di Carne;24/03/2020;0,8;11,6
Campo di Carne;25/03/2020;-2,8;13,4
Campo di Carne;26/03/2020;4,5;13,8
Campo di Carne;27/03/2020;7,2;14,6
Campo di Carne;28/03/2020;8;17
Campo di Carne;29/03/2020;7,4;18
Campo di Carne;30/03/2020;5,9;17,3
Campo di Carne;31/03/2020;5,1;18,5
Campodimele;01/03/2020;7,2;12,3
Campodimele;02/03/2020;7,4;10,6
Campodimele;03/03/2020;3,5;9,3
Campodimele;04/03/2020;2,6;11,9
Campodimele;05/03/2020;4;11,3
Campodimele;06/03/2020;6;10,1
Campodimele;07/03/2020;4,5;12,4
Campodimele;08/03/2020;3,5;11,3
Campodimele;09/03/2020;2,4;10,2
Campodimele;10/03/2020;5,3;12,4
Campodimele;11/03/2020;7,2;14,8
Campodimele;12/03/2020;8,2;16,3
Campodimele;13/03/2020;6,8;13,1
Campodimele;14/03/2020;7,6;14,8
Campodimele;15/03/2020;7,9;15
Campodimele;16/03/2020;6,3;15,7
Campodimele;17/03/2020;6,9;14,1
Campodimele;18/03/2020;7,6;15,5
Campodimele;19/03/2020;9,5;17,5
Campodimele;20/03/2020;9;15,7
Campodimele;21/03/2020;8,4;15,5
Campodimele;22/03/2020;8,2;15,5
Campodimele;23/03/2020;0,1;8,7
Campodimele;24/03/2020;-1,3;5,1
Campodimele;25/03/2020;-1,5;4,8
Campodimele;26/03/2020;0,4;6,8
Campodimele;27/03/2020;5,6;10,2
Campodimele;28/03/2020;5,3;12,7
Campodimele;29/03/2020;6,2;13,7
Campodimele;30/03/2020;6,8;14,7
Campodimele;31/03/2020;1,5;12,9
Campoli Appennino;01/03/2020;5,1;11,8
Campoli Appennino;02/03/2020;6,7;12,4
Campoli Appennino;03/03/2020;2,9;10,1
Campoli Appennino;04/03/2020;1,8;11,7
Campoli Appennino;05/03/2020;2,7;13,2
Campoli Appennino;06/03/2020;4,3;11,3
Campoli Appennino;07/03/2020;4,2;12,4
Campoli Appennino;08/03/2020;4,2;10,7
Campoli Appennino;09/03/2020;2;11,7
Campoli Appennino;10/03/2020;4,9;13,1
Campoli Appennino;11/03/2020;5,2;16,7
Campoli Appennino;12/03/2020;7,2;17,9
