Stazioni;Data;T-MIN;T-MAX
Montelibretti;11/01/2020;2,6;14,2
Montelibretti;12/01/2020;4,0;13,8
Montelibretti;13/01/2020;4,1;14,1
Montelibretti;14/01/2020;5,7;13,6
Montelibretti;15/01/2020;5,2;14,7
Montelibretti;16/01/2020;4,1;14,4
Montelibretti;17/01/2020;2,6;13,9
Montelibretti;18/01/2020;5,1;10,5
Montelibretti;19/01/2020;3,7;12,1
Montelibretti;20/01/2020;7,5;10,2
Montelibretti;21/01/2020;3,7;14,0
Montelibretti;22/01/2020;3,6;15,1
Montelibretti;23/01/2020;2,7;15,8
Montelibretti;24/01/2020;6,4;13,9
Montelibretti;25/01/2020;7,8;15,0
Montelibretti;26/01/2020;7,0;14,3
Montelibretti;27/01/2020;2,6;13,7
Montelibretti;28/01/2020;9,5;11,6
Montelibretti;29/01/2020;8,0;15,2
Montelibretti;30/01/2020;4,7;14,7
Montelibretti;31/01/2020;9,3;13,0
Monterotondo ETG;01/01/2020;1,3;13,0
Monterotondo ETG;02/01/2020;4,2;14,1
Monterotondo ETG;03/01/2020;1,4;13,1
Monterotondo ETG;04/01/2020;2,9;10,9
Monterotondo ETG;05/01/2020;2,8;14,7
Monterotondo ETG;06/01/2020;2,5;11,5
Monterotondo ETG;07/01/2020;0,3;9,7
Monterotondo ETG;08/01/2020;2,2;13,6
Monterotondo ETG;09/01/2020;0,5;13,7
Monterotondo ETG;10/01/2020;0,8;13,4
Monterotondo ETG;11/01/2020;2,3;12,8
Monterotondo ETG;12/01/2020;1,8;13,5
Monterotondo ETG;13/01/2020;1,1;13,0
Monterotondo ETG;14/01/2020;3,4;13,3
Monterotondo ETG;15/01/2020;2,2;14,3
Monterotondo ETG;16/01/2020;0,8;10,9
Monterotondo ETG;17/01/2020;1,7;13,3
Monterotondo ETG;18/01/2020;6,2;10,6
Monterotondo ETG;19/01/2020;4,3;12,7
Monterotondo ETG;20/01/2020;6,6;11,1
Monterotondo ETG;21/01/2020;2,9;12,6
Monterotondo ETG;22/01/2020;2,3;14,6
Monterotondo ETG;23/01/2020;2,7;14,0
Monterotondo ETG;24/01/2020;3,1;14,1
Monterotondo ETG;25/01/2020;8,0;13,7
Monterotondo ETG;26/01/2020;4,4;13,1
Monterotondo ETG;27/01/2020;1,5;15,1
Monterotondo ETG;28/01/2020;10,3;12,5
Monterotondo ETG;29/01/2020;7,0;15,3
Monterotondo ETG;30/01/2020;4,0;15,1
Monterotondo ETG;31/01/2020;10,3;13,1
Moricone;01/01/2020;1,4;12,5
Moricone;02/01/2020;2,5;12,3
Moricone;03/01/2020;2,5;12,1
Moricone;04/01/2020;3,3;11,2
Moricone;05/01/2020;1,5;13,2
Moricone;06/01/2020;0,8;11,4
Moricone;07/01/2020;0,1;8,8
Moricone;08/01/2020;2,2;12,8
Moricone;09/01/2020;2,4;11,6
Moricone;10/01/2020;2,6;13,6
Moricone;11/01/2020;2,1;12,3
Moricone;12/01/2020;3,1;12,8
Moricone;13/01/2020;2,8;11,8
Moricone;14/01/2020;4,4;12,1
Moricone;15/01/2020;3,1;12,2
Moricone;16/01/2020;3,2;11,4
Moricone;17/01/2020;2,3;12,1
Moricone;18/01/2020;5,0;10,5
Moricone;19/01/2020;1,8;12,0
Moricone;20/01/2020;3,8;10,2
Moricone;21/01/2020;2,6;12,7
Moricone;22/01/2020;3,8;14,1
Moricone;23/01/2020;3,1;13,6
Moricone;24/01/2020;3,9;12,7
Moricone;25/01/2020;6,6;13,2
Moricone;26/01/2020;5,3;13,4
Moricone;27/01/2020;3,9;13,6
Moricone;28/01/2020;8,9;11,0
Moricone;29/01/2020;6,2;14,0
Moricone;30/01/2020;4,9;14,0
Moricone;31/01/2020;8,2;11,7
Morlupo;01/01/2020;3,0;13,9
Morlupo;02/01/2020;5,4;13,9
Morlupo;03/01/2020;3,9;13,2
Morlupo;04/01/2020;3,2;11,2
Morlupo;05/01/2020;4,7;15,1
Morlupo;06/01/2020;3,3;11,0
Morlupo;07/01/2020;1,2;10,1
Morlupo;08/01/2020;3,6;13,8
Morlupo;09/01/2020;3,0;13,3
Morlupo;10/01/2020;3,1;13,1
Morlupo;11/01/2020;4,3;13,7
Morlupo;12/01/2020;4,1;13,4
Morlupo;13/01/2020;2,4;13,0
Morlupo;14/01/2020;4,6;13,5
Morlupo;15/01/2020;4,7;14,1
Morlupo;16/01/2020;3,3;12,2
Morlupo;17/01/2020;3,3;13,9
Morlupo;18/01/2020;5,9;9,9
Morlupo;19/01/2020;4,0;13,5
Morlupo;20/01/2020;5,2;10,3
Morlupo;21/01/2020;3,8;12,2
Morlupo;22/01/2020;3,4;15,3
Morlupo;23/01/2020;4,0;14,9
Morlupo;24/01/2020;5,9;13,7
Morlupo;25/01/2020;8,3;13,0
Morlupo;26/01/2020;6,7;13,3
Morlupo;27/01/2020;4,9;13,2
Morlupo;28/01/2020;8,3;11,1
Morlupo;29/01/2020;8,0;15,2
Morlupo;30/01/2020;5,3;15,3
Morlupo;31/01/2020;9,2;12,2
Nepi;01/01/2020;-4,4;15,6
Nepi;02/01/2020;-5;14,7
Nepi;03/01/2020;-3,4;13,5
Nepi;04/01/2020;-0,4;12,1
Nepi;05/01/2020;-1,7;14,3
Nepi;06/01/2020;1,4;10,7
Nepi;07/01/2020;-4,7;9,8
Nepi;08/01/2020;-3,2;13,5
Nepi;09/01/2020;-5,6;15,1
Nepi;10/01/2020;-4,4;15,5
Nepi;11/01/2020;-3,9;12,3
Nepi;12/01/2020;-4;13
Nepi;13/01/2020;-5,1;12,9
Nepi;14/01/2020;-2,5;14,5
Nepi;15/01/2020;-3,2;15,8
Nepi;16/01/2020;-3,8;13,1
Nepi;17/01/2020;-4;13,9
Nepi;18/01/2020;6,3;10,4
Nepi;19/01/2020;1,2;12,9
Nepi;20/01/2020;5,8;9,6
Nepi;21/01/2020;1,4;12,4
Nepi;22/01/2020;-2,5;16,9
Nepi;23/01/2020;-2,8;16
Nepi;24/01/2020;-2,9;12,7
Nepi;25/01/2020;3,9;14,2
Nepi;26/01/2020;2,1;15,5
Nepi;27/01/2020;-0,2;15,2
Nepi;28/01/2020;8,1;11,3
Nepi;29/01/2020;0,8;16,2
Nepi;30/01/2020;-0,7;16,2
Nepi;31/01/2020;8,6;12,4
Norma;01/01/2020;2,8;12,8
Norma;02/01/2020;3,9;12,7
Norma;03/01/2020;3,7;11,9
Norma;04/01/2020;4,4;11,5
Norma;05/01/2020;4,8;13,7
Norma;06/01/2020;3,5;10,9
Norma;07/01/2020;2,2;9,2
Norma;08/01/2020;4,7;12,7
Norma;09/01/2020;3;12,3
Norma;10/01/2020;3,6;12,6
Norma;11/01/2020;4,1;12,2
Norma;12/01/2020;5;12,6
Norma;13/01/2020;3,7;12,2
Norma;14/01/2020;4,6;11,2
Norma;15/01/2020;3,5;12,1
Norma;16/01/2020;4;12
Norma;17/01/2020;3,4;12,4
Norma;18/01/2020;4,8;9,7
Norma;19/01/2020;3,6;11,5
Norma;20/01/2020;7,3;10,1
Norma;21/01/2020;6,9;13,8
Norma;22/01/2020;5,4;12,8
Norma;23/01/2020;4,9;13,7
Norma;24/01/2020;4,8;11,6
Norma;25/01/2020;8,1;12
Norma;26/01/2020;5,7;11,8
Norma;27/01/2020;6,3;13,3
Norma;28/01/2020;8,5;10,4
Norma;29/01/2020;6,4;12,9
Norma;30/01/2020;6,3;12,8
Norma;31/01/2020;6,4;11
Osteria Nuova;01/01/2020;-1,9;15,1
Osteria Nuova;02/01/2020;-0,3;15,9
Osteria Nuova;03/01/2020;-0,1;15,4
Osteria Nuova;04/01/2020;1,6;13,7
Osteria Nuova;05/01/2020;-0,1;14,7
Osteria Nuova;06/01/2020;0,1;11,9
Osteria Nuova;07/01/2020;-1;11,5
Osteria Nuova;08/01/2020;-1,3;15
Osteria Nuova;09/01/2020;-2,2;15,1
Osteria Nuova;10/01/2020;-1,1;13,9
Osteria Nuova;11/01/2020;1;15
Osteria Nuova;12/01/2020;1,3;14,8
Osteria Nuova;13/01/2020;0,2;14,8
Osteria Nuova;14/01/2020;0,9;16,1
Osteria Nuova;15/01/2020;-1,3;16
Osteria Nuova;16/01/2020;-0,9;15
Osteria Nuova;17/01/2020;-0,3;15,5
Osteria Nuova;18/01/2020;4;11,6
Osteria Nuova;19/01/2020;4,6;15,1
Osteria Nuova;20/01/2020;5,8;10,8
Osteria Nuova;21/01/2020;4,9;14,8
Osteria Nuova;22/01/2020;2,4;17,1
Osteria Nuova;23/01/2020;1,2;16,5
Osteria Nuova;24/01/2020;0,7;11,9
Osteria Nuova;25/01/2020;7;17,5
Osteria Nuova;26/01/2020;2,6;14,2
Osteria Nuova;27/01/2020;0,8;16,1
Osteria Nuova;28/01/2020;6,1;12,9
Osteria Nuova;29/01/2020;2,2;15,9
Osteria Nuova;30/01/2020;2,2;17,8
Osteria Nuova;31/01/2020;8,3;13,8
Osteria di Castro;01/01/2020;2,8;14,7
Osteria di Castro;02/01/2020;4,7;14,9
Osteria di Castro;03/01/2020;3,7;13
Osteria di Castro;04/01/2020;4,3;12,7
Osteria di Castro;05/01/2020;5,1;14,9
Osteria di Castro;06/01/2020;2,8;12,3
Osteria di Castro;07/01/2020;1,2;11,6
Osteria di Castro;08/01/2020;5;14,1
Osteria di Castro;09/01/2020;2,1;12,5
Osteria di Castro;10/01/2020;1,5;13,7
Osteria di Castro;11/01/2020;3;12,8
Osteria di Castro;12/01/2020;2,4;12,9
Osteria di Castro;13/01/2020;3,3;11,9
Osteria di Castro;14/01/2020;3,3;11,6
Osteria di Castro;15/01/2020;2,6;11,8
Osteria di Castro;16/01/2020;2,6;12,4
Osteria di Castro;17/01/2020;1,3;11,4
Osteria di Castro;18/01/2020;4,7;8,3
Osteria di Castro;19/01/2020;5,5;11,5
Osteria di Castro;20/01/2020;6,1;12,2
Osteria di Castro;21/01/2020;3,6;12,4
Osteria di Castro;22/01/2020;3,2;12,9
Osteria di Castro;23/01/2020;3,2;13,3
Osteria di Castro;24/01/2020;3,3;13,1
Osteria di Castro;25/01/2020;8,3;11,6
Osteria di Castro;26/01/2020;7,6;11,7
Osteria di Castro;27/01/2020;4,4;13,7
Osteria di Castro;28/01/2020;9,1;13,9
Osteria di Castro;29/01/2020;9,9;16
Osteria di Castro;30/01/2020;5,6;15,2
Osteria di Castro;31/01/2020;6;11,5
Paglia a Proceno;01/01/2020;-3,4;14,6
Paglia a Proceno;02/01/2020;-4,4;14,4
Paglia a Proceno;03/01/2020;-2,9;12,5
Paglia a Proceno;04/01/2020;-0,2;12,9
Paglia a Proceno;05/01/2020;-1,8;12,8
Paglia a Proceno;06/01/2020;-3,8;9,2
Paglia a Proceno;07/01/2020;-5,3;8,9
Paglia a Proceno;08/01/2020;-3,9;12,8
Paglia a Proceno;09/01/2020;-5,8;12,7
Paglia a Proceno;10/01/2020;-4,1;7,9
Paglia a Proceno;11/01/2020;-2,6;12,3
Paglia a Proceno;12/01/2020;-3,4;12,7
Paglia a Proceno;13/01/2020;-5,8;11,9
Paglia a Proceno;14/01/2020;-5,3;9
Paglia a Proceno;15/01/2020;-1,6;12,7
Paglia a Proceno;16/01/2020;-4;12
Paglia a Proceno;17/01/2020;-4,2;11,9
Paglia a Proceno;18/01/2020;4,6;10,3
Paglia a Proceno;19/01/2020;0,3;9,5
Paglia a Proceno;20/01/2020;4,6;8,8
Paglia a Proceno;21/01/2020;0,7;10,6
Paglia a Proceno;22/01/2020;-2,1;14,9
Paglia a Proceno;23/01/2020;-2;13,8
Paglia a Proceno;24/01/2020;-3;10,6
Paglia a Proceno;25/01/2020;5,4;13,2
Paglia a Proceno;26/01/2020;2,1;12,6
Paglia a Proceno;27/01/2020;1,2;13,9
Paglia a Proceno;28/01/2020;6,2;13,4
Paglia a Proceno;29/01/2020;1,3;14,3
Paglia a Proceno;30/01/2020;-1,3;15,5
Paglia a Proceno;31/01/2020;8,4;10,7
Pagliara;01/01/2020;4,4;12,4
Pagliara;02/01/2020;3,4;11,5
Pagliara;03/01/2020;4,9;13,2
Pagliara;04/01/2020;2,5;8,9
Pagliara;05/01/2020;0;7,1
Pagliara;06/01/2020;-1,1;4,7
Pagliara;07/01/2020;0,1;10,8
Pagliara;08/01/2020;1,8;9,3
Pagliara;09/01/2020;2,5;10,5
Pagliara;10/01/2020;2,5;9,2
Pagliara;11/01/2020;2;9,1
Pagliara;12/01/2020;1,3;8,8
Pagliara;13/01/2020;0,4;9,3
Pagliara;14/01/2020;2;9,3
Pagliara;15/01/2020;0,6;9,5
Pagliara;16/01/2020;1,1;10,1
Pagliara;17/01/2020;1,8;9,7
Pagliara;18/01/2020;1,7;4,2
Pagliara;19/01/2020;0,9;5,3
Pagliara;20/01/2020;-0,3;2,2
Pagliara;21/01/2020;-1,2;8,8
Pagliara;22/01/2020;2,9;12,9
Pagliara;23/01/2020;3,8;14
Pagliara;24/01/2020;3,6;10,5
Pagliara;25/01/2020;3,3;5,9
Pagliara;26/01/2020;2,7;6
Pagliara;27/01/2020;3,2;9,4
Pagliara;28/01/2020;3,8;7,8
Pagliara;29/01/2020;3,8;9,6
Pagliara;30/01/2020;2,5;12,2
Pagliara;31/01/2020;2,8;7,2
Palestrina;01/01/2020;1,4;13,5
Palestrina;02/01/2020;2,5;13,6
Palestrina;03/01/2020;2,8;12,7
Palestrina;04/01/2020;3,3;13
Palestrina;05/01/2020;2,4;13,2
Palestrina;06/01/2020;-0,1;9,6
Palestrina;07/01/2020;0,8;10,5
Palestrina;08/01/2020;3;13,1
Palestrina;09/01/2020;2,3;11,7
Palestrina;10/01/2020;4;13,4
Palestrina;11/01/2020;2;12,8
Palestrina;12/01/2020;2,5;13,5
Palestrina;13/01/2020;4;12,7
Palestrina;14/01/2020;3,5;12,4
Palestrina;15/01/2020;2;12,4
Palestrina;16/01/2020;2,2;12,4
Palestrina;17/01/2020;1,9;10,5
Palestrina;18/01/2020;4;7,4
Palestrina;19/01/2020;3,5;10,9
Palestrina;20/01/2020;5,1;8,1
Palestrina;21/01/2020;3,8;11,9
Palestrina;22/01/2020;3,2;14
Palestrina;23/01/2020;3,8;14,9
Palestrina;24/01/2020;4;12,2
Palestrina;25/01/2020;7,4;10,1
Palestrina;26/01/2020;5,7;11,7
Palestrina;27/01/2020;4,4;12,4
Palestrina;28/01/2020;6,9;10,2
Palestrina;29/01/2020;5,1;13,9
Palestrina;30/01/2020;4,3;13,1
Palestrina;31/01/2020;6,8;10,4
Paliano;01/01/2020;3,5;13,1
Paliano;02/01/2020;5,5;12,3
Paliano;03/01/2020;4,5;13,1
Paliano;04/01/2020;5,2;12,4
Paliano;05/01/2020;4;14
Paliano;06/01/2020;2;10,8
Paliano;07/01/2020;1,4;9,7
Paliano;08/01/2020;3,5;13,4
Paliano;09/01/2020;3,6;11,5
Paliano;10/01/2020;4,2;13,7
Paliano;11/01/2020;3,7;12,2
Paliano;12/01/2020;4,2;12,8
Paliano;13/01/2020;3;11,8
Paliano;14/01/2020;4,6;12,6
Paliano;15/01/2020;3,5;13,2
Paliano;16/01/2020;2,7;13,1
Paliano;17/01/2020;3,4;11,6
Paliano;18/01/2020;3,3;8,6
Paliano;19/01/2020;3,9;11,5
Paliano;20/01/2020;3,3;8,8
Paliano;21/01/2020;2,8;14,2
Paliano;22/01/2020;4,8;13,6
Paliano;23/01/2020;4,2;14,7
Paliano;24/01/2020;3,4;14,2
Paliano;25/01/2020;7,5;11
Paliano;26/01/2020;6,5;10,3
Paliano;27/01/2020;6;12,5
Paliano;28/01/2020;7,8;10
Paliano;29/01/2020;6,9;13,2
Paliano;30/01/2020;5,4;15
Paliano;31/01/2020;5,9;10,8
Palombara Sabina;01/01/2020;5,2;11
Palombara Sabina;02/01/2020;5,9;11,6
Palombara Sabina;03/01/2020;5,1;11,1
Palombara Sabina;04/01/2020;6,2;10,6
Palombara Sabina;05/01/2020;3,6;12,9
Palombara Sabina;06/01/2020;2,9;9,9
Palombara Sabina;07/01/2020;3;8,5
Palombara Sabina;08/01/2020;5,8;11
Palombara Sabina;09/01/2020;6,8;10,6
Palombara Sabina;10/01/2020;6,3;11,8
Palombara Sabina;11/01/2020;5,2;10,5
Palombara Sabina;12/01/2020;5,9;10,8
Palombara Sabina;13/01/2020;6,2;11,1
Palombara Sabina;14/01/2020;6,7;12,2
Palombara Sabina;15/01/2020;6,5;11,5
Palombara Sabina;16/01/2020;5,5;10
Palombara Sabina;17/01/2020;5,5;10,8
Palombara Sabina;18/01/2020;6,8;10,3
Palombara Sabina;19/01/2020;4,6;10,8
Palombara Sabina;20/01/2020;6,8;9,9
Palombara Sabina;21/01/2020;5,7;11,2
Palombara Sabina;22/01/2020;6,5;12,4
Palombara Sabina;23/01/2020;6,3;12,3
Palombara Sabina;24/01/2020;7,5;12,8
Palombara Sabina;25/01/2020;8,6;12,9
Palombara Sabina;26/01/2020;8;11,5
Palombara Sabina;27/01/2020;6,9;12,4
Palombara Sabina;28/01/2020;9,2;11,2
Palombara Sabina;29/01/2020;9,1;13,6
Palombara Sabina;30/01/2020;5,9;13,2
Palombara Sabina;31/01/2020;9,1;11,6
Passo Corese ETG;01/01/2020;-3,4;12,5
Passo Corese ETG;02/01/2020;-0,5;15
Passo Corese ETG;03/01/2020;-0,7;13,7
Passo Corese ETG;04/01/2020;0,2;10,7
Passo Corese ETG;05/01/2020;2,4;16
Passo Corese ETG;06/01/2020;1,5;12,3
Passo Corese ETG;07/01/2020;-3,3;11,1
Passo Corese ETG;08/01/2020;-0,5;13,6
Passo Corese ETG;09/01/2020;-2,7;13,5
Passo Corese ETG;10/01/2020;-3,2;12,1
Passo Corese ETG;11/01/2020;0,3;13
Passo Corese ETG;12/01/2020;-0,6;13,5
Passo Corese ETG;13/01/2020;-1,8;13,6
Passo Corese ETG;14/01/2020;-0,8;13,6
Passo Corese ETG;15/01/2020;-2,3;14,8
Passo Corese ETG;16/01/2020;-0,6;11,9
Passo Corese ETG;17/01/2020;-1,2;13,7
Passo Corese ETG;18/01/2020;4,8;10,5
Passo Corese ETG;19/01/2020;3,6;13,6
Passo Corese ETG;20/01/2020;7,4;11,9
Passo Corese ETG;21/01/2020;3,8;13,3
Passo Corese ETG;22/01/2020;0,5;15,5
Passo Corese ETG;23/01/2020;0;14,8
Passo Corese ETG;24/01/2020;-;-
Passo Corese ETG;25/01/2020;-;-
Passo Corese ETG;26/01/2020;-;-
Passo Corese ETG;27/01/2020;-;-
Passo Corese ETG;28/01/2020;-;-
Passo Corese ETG;29/01/2020;3,6;16,4
Passo Corese ETG;30/01/2020;1,9;16
Passo Corese ETG;31/01/2020;8,6;14
Pianetto;01/01/2020;-0,9;15,7
Pianetto;02/01/2020;-1;16,2
Pianetto;03/01/2020;-0,6;13,4
Pianetto;04/01/2020;2,5;12,5
Pianetto;05/01/2020;0,7;13,7
Pianetto;06/01/2020;2,2;9,9
Pianetto;07/01/2020;-3;11,6
Pianetto;08/01/2020;-1,2;13,5
Pianetto;09/01/2020;-2,9;13,2
Pianetto;10/01/2020;-0,6;12,5
Pianetto;11/01/2020;0,2;13,6
Pianetto;12/01/2020;2,3;14
Pianetto;13/01/2020;-2,6;12,5
Pianetto;14/01/2020;-2,9;12,6
Pianetto;15/01/2020;1,5;14,4
Pianetto;16/01/2020;-2;13,6
Pianetto;17/01/2020;-1,7;11,8
Pianetto;18/01/2020;4;10,5
Pianetto;19/01/2020;3,1;11,1
Pianetto;20/01/2020;5,9;9,1
Pianetto;21/01/2020;2,8;12,4
Pianetto;22/01/2020;0,6;15,4
Pianetto;23/01/2020;-0,3;14,9
Pianetto;24/01/2020;-0,7;12,6
Pianetto;25/01/2020;7,2;14,3
Pianetto;26/01/2020;3;13,4
Pianetto;27/01/2020;0,1;14,4
Pianetto;28/01/2020;8,3;14
Pianetto;29/01/2020;3,9;14,4
Pianetto;30/01/2020;0,9;16,1
Pianetto;31/01/2020;10;11,8
Piedimonte San Germano;01/01/2020;-2,5;14,6
Piedimonte San Germano;02/01/2020;-2,9;15,2
Piedimonte San Germano;03/01/2020;-3,1;12,2
Piedimonte San Germano;04/01/2020;-1,7;11,9
Piedimonte San Germano;05/01/2020;-1,2;15,1
Piedimonte San Germano;06/01/2020;-0,8;13,6
Piedimonte San Germano;07/01/2020;-3,9;12,5
Piedimonte San Germano;08/01/2020;0,5;15,3
Piedimonte San Germano;09/01/2020;-2,8;13
Piedimonte San Germano;10/01/2020;-3;12,8
Piedimonte San Germano;11/01/2020;-2,7;15,3
Piedimonte San Germano;12/01/2020;-1;15,4
Piedimonte San Germano;13/01/2020;-1,1;14,8
Piedimonte San Germano;14/01/2020;-1,1;13,3
Piedimonte San Germano;15/01/2020;-2,3;14,5
Piedimonte San Germano;16/01/2020;-3,4;14,1
Piedimonte San Germano;17/01/2020;-3,1;13,3
Piedimonte San Germano;18/01/2020;0,1;10,9
Piedimonte San Germano;19/01/2020;4,6;14,2
Piedimonte San Germano;20/01/2020;4,8;11,7
Piedimonte San Germano;21/01/2020;1;16,1
Piedimonte San Germano;22/01/2020;-0,2;16
Piedimonte San Germano;23/01/2020;-0,7;16,4
Piedimonte San Germano;24/01/2020;-1,1;13
Piedimonte San Germano;25/01/2020;5;11,9
Piedimonte San Germano;26/01/2020;7,2;10,1
Piedimonte San Germano;27/01/2020;4;12,4
Piedimonte San Germano;28/01/2020;6,9;11,1
Piedimonte San Germano;29/01/2020;6,2;16,7
Piedimonte San Germano;30/01/2020;2,1;17,1
Piedimonte San Germano;31/01/2020;2,1;11,4
Poggio Mirteto;01/01/2020;1,1;13,1
Poggio Mirteto;02/01/2020;2,1;14,3
Poggio Mirteto;03/01/2020;2,4;14,1
Poggio Mirteto;04/01/2020;3,6;11,1
Poggio Mirteto;05/01/2020;2,3;15,7
Poggio Mirteto;06/01/2020;-0,2;12,6
Poggio Mirteto;07/01/2020;-1;10,7
Poggio Mirteto;08/01/2020;2,7;13,9
Poggio Mirteto;09/01/2020;1;12,7
Poggio Mirteto;10/01/2020;1,3;13,3
Poggio Mirteto;11/01/2020;2,5;13,1
Poggio Mirteto;12/01/2020;3,5;13,7
Poggio Mirteto;13/01/2020;1,3;13,3
Poggio Mirteto;14/01/2020;3,3;13
Poggio Mirteto;15/01/2020;1,7;13,4
Poggio Mirteto;16/01/2020;1,3;10,9
Poggio Mirteto;17/01/2020;1,2;12,8
Poggio Mirteto;18/01/2020;6,5;10,4
Poggio Mirteto;19/01/2020;2,8;14,1
Poggio Mirteto;20/01/2020;7,1;9,7
Poggio Mirteto;21/01/2020;2,6;13,4
Poggio Mirteto;22/01/2020;2,7;14,5
Poggio Mirteto;23/01/2020;2,7;14,3
Poggio Mirteto;24/01/2020;3,8;15,1
Poggio Mirteto;25/01/2020;6,5;15,6
Poggio Mirteto;26/01/2020;4,6;13,2
Poggio Mirteto;27/01/2020;3,6;15
Poggio Mirteto;28/01/2020;9,1;10,7
Poggio Mirteto;29/01/2020;5,2;15,5
Poggio Mirteto;30/01/2020;4,1;15,6
Poggio Mirteto;31/01/2020;9,2;12,6
Poggio Moiano;01/01/2020;2,1;15,5
Poggio Moiano;02/01/2020;3,3;13,4
Poggio Moiano;03/01/2020;2,7;14,4
Poggio Moiano;04/01/2020;3,5;10,6
Poggio Moiano;05/01/2020;2,7;12,5
Poggio Moiano;06/01/2020;1,5;10,8
Poggio Moiano;07/01/2020;0;10,4
Poggio Moiano;08/01/2020;3,9;14,1
Poggio Moiano;09/01/2020;1,6;12,7
Poggio Moiano;10/01/2020;1,1;14
Poggio Moiano;11/01/2020;1,7;13
Poggio Moiano;12/01/2020;3,1;13,4
Poggio Moiano;13/01/2020;1,3;12
Poggio Moiano;14/01/2020;3,3;12,2
Poggio Moiano;15/01/2020;1,3;12,4
Poggio Moiano;16/01/2020;0,2;12,2
Poggio Moiano;17/01/2020;0,7;13,4
Poggio Moiano;18/01/2020;5,3;8
Poggio Moiano;19/01/2020;1,5;10,3
Poggio Moiano;20/01/2020;5,3;7,7
Poggio Moiano;21/01/2020;4,6;14
Poggio Moiano;22/01/2020;3;14,8
Poggio Moiano;23/01/2020;2,8;14,7
Poggio Moiano;24/01/2020;4,1;13,6
Poggio Moiano;25/01/2020;7,1;12,1
Poggio Moiano;26/01/2020;4,4;12,8
Poggio Moiano;27/01/2020;4,5;13,2
Poggio Moiano;28/01/2020;8,2;10,7
Poggio Moiano;29/01/2020;4,7;13,7
Poggio Moiano;30/01/2020;3,6;14,9
Poggio Moiano;31/01/2020;8;10,5
Poggio Perugino;01/01/2020;4,2;11
Poggio Perugino;02/01/2020;4,8;10,8
Poggio Perugino;03/01/2020;3;8,3
Poggio Perugino;04/01/2020;3,1;7,3
Poggio Perugino;05/01/2020;1,3;8,1
Poggio Perugino;06/01/2020;-0,4;5,8
Poggio Perugino;07/01/2020;0,6;8
Poggio Perugino;08/01/2020;3,7;8,9
Poggio Perugino;09/01/2020;2,7;8,9
Poggio Perugino;10/01/2020;1,5;8,3
Poggio Perugino;11/01/2020;2,7;7,6
Poggio Perugino;12/01/2020;2,4;7,4
Poggio Perugino;13/01/2020;1,3;7,5
Poggio Perugino;14/01/2020;2,1;7,3
Poggio Perugino;15/01/2020;2,3;7
Poggio Perugino;16/01/2020;1,8;8
Poggio Perugino;17/01/2020;2,4;7,8
Poggio Perugino;18/01/2020;3,1;5,3
Poggio Perugino;19/01/2020;1,3;7
Poggio Perugino;20/01/2020;1,6;6,1
Poggio Perugino;21/01/2020;0,9;8,3
Poggio Perugino;22/01/2020;4;10,7
Poggio Perugino;23/01/2020;4,8;11,8
Poggio Perugino;24/01/2020;3,6;9,7
Poggio Perugino;25/01/2020;4,8;8,9
Poggio Perugino;26/01/2020;4,2;9,6
Poggio Perugino;27/01/2020;3,6;10,1
Poggio Perugino;28/01/2020;6;7,6
Poggio Perugino;29/01/2020;4,3;11
Poggio Perugino;30/01/2020;3,1;10,8
Poggio Perugino;31/01/2020;5,5;7,8
Pomezia;01/01/2020;3,3;14,1
Pomezia;02/01/2020;6,3;16,4
Pomezia;03/01/2020;4,7;14,5
Pomezia;04/01/2020;8,1;15,9
Pomezia;05/01/2020;5,6;16,1
Pomezia;06/01/2020;4,1;12
Pomezia;07/01/2020;2,9;12,7
Pomezia;08/01/2020;4,8;14,8
Pomezia;09/01/2020;3,4;14,6
Pomezia;10/01/2020;6,6;17
Pomezia;11/01/2020;4,8;14,9
Pomezia;12/01/2020;4,9;14,8
Pomezia;13/01/2020;5,2;15,7
Pomezia;14/01/2020;5,9;16,6
Pomezia;15/01/2020;4,2;15,4
Pomezia;16/01/2020;4,5;13,8
Pomezia;17/01/2020;4,6;15,1
Pomezia;18/01/2020;6,2;13,2
Pomezia;19/01/2020;6;14,2
Pomezia;20/01/2020;7,6;12,9
Pomezia;21/01/2020;5,9;17,1
Pomezia;22/01/2020;5,2;16,2
Pomezia;23/01/2020;5,7;16,2
Pomezia;24/01/2020;7,2;12,6
Pomezia;25/01/2020;9,4;16,2
Pomezia;26/01/2020;8,6;16
Pomezia;27/01/2020;7,4;15,3
Pomezia;28/01/2020;8,7;13,8
Pomezia;29/01/2020;8,5;15,6
Pomezia;30/01/2020;6,7;15,9
Pomezia;31/01/2020;10,2;14,4
Ponza;01/01/2020;8,9;13,5
Ponza;02/01/2020;10,4;14,8
Ponza;03/01/2020;11,9;14,3
Ponza;04/01/2020;13;14,3
Ponza;05/01/2020;11,4;14,5
Ponza;06/01/2020;9,4;12,9
Ponza;07/01/2020;9,5;12,6
Ponza;08/01/2020;11,1;13,9
Ponza;09/01/2020;11;13,4
Ponza;10/01/2020;11,5;14,6
Ponza;11/01/2020;10,6;14,4
Ponza;12/01/2020;11,7;13,9
Ponza;13/01/2020;10,4;14
Ponza;14/01/2020;11;14
Ponza;15/01/2020;10,7;14,6
Ponza;16/01/2020;12;13,5
